CMS_REGION_LOCATION,Provider_State,Week_Ending,Residents_Weekly_Confirmed_COVID,Residents_Total_Confirmed_COVID_,Residents_Weekly_COVID_19_Deaths,Residents_Total_COVID_19_Deaths,Number_of_All_Beds,Staff_Weekly_Confirmed_COVID_19,Staff_Total_Confirmed_COVID_19,Staff_Weekly_COVID_19_Deaths,Staff_Total_COVID_19_Deaths,Summary_Category,State,Service_Category,Provider_ID,Distinct_Beneficiaries,Episode_or_Stay_Count,Total_Charge_Amount,Percent_Dual_Beneficiaries,Average_Age,Percent_Male_Beneficiaries,Percent_Female_Beneficiaries,Percent_White_Beneficiaries,Percent_Black_Beneficiaries,Percent_Asian_Pacific_Islander_B,Percent_Hispanic_Beneficiaries,Percent_American_Indian_or_Alask,Percent_Other_Unknown_Beneficiar,Average_HCC_Score,Total_Nursing_Minutes,CMS_REGION,myweek,ZZ_RES_CCases_CV19_PER_BEDS,ZZ_RES_Deaths_CV19_PER_BEDS,ZZ_RES_Death_CCases_CV19,ZZL_RES_CCases_CV19_PER_BEDS,ZZL_RES_Deaths_CV19_PER_BEDS,ZZL_RES_Death_CCases_CV19,Z_Percent_OTHER,Z_RES_TOT_Conf_CV19_OTHER,Z_RES_TOT_Conf_CV19_WHITE,Z_RES_TOT_Conf_CV19_BLACK,Z_RES_TOT_Conf_CV19_OTHER_BEDS,Z_RES_TOT_Conf_CV19_WHITE_BEDS,Z_RES_TOT_Conf_CV19_BLACK_BEDS,Z_RES_Conf_CV19_OTHER_BEDS_100,Z_RES_Conf_CV19_WHITE_BEDS_100,Z_RES_Conf_CV19_BLACK_BEDS_100,Z_RES_Conf_CV19_OTHER_BEDS_100_L,Z_RES_Conf_CV19_WHITE_BEDS_100_L,Z_RES_Conf_CV19_BLACK_BEDS_100_L,Z_RES_TOT_Death_CV19_OTHER,Z_RES_TOT_Death_CV19_WHITE,Z_RES_TOT_Death_CV19_BLACK,Z_RES_TOT_Death_CV19_OTHER_BEDS,Z_RES_TOT_Death_CV19_WHITE_BEDS,Z_RES_TOT_Death_CV19_BLACK_BEDS,Z_RES_Death_CV19_OTHER_BEDS_100,Z_RES_Death_CV19_WHITE_BEDS_100,Z_RES_Death_CV19_BLACK_BEDS_100,Z_RES_Death_CV19_OTHER_BED100_L,Z_RES_Death_CV19_WHITE_BED100_L,Z_RES_Death_CV19_BLACK_BED100_L,Percent_Black_Bene_20PerPlus
Philadelphia,VA,9/20/2020,275,4277,49,994,31297,150,3085,0,16,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,38,13.66584657,3.176023261,4.302816901,2.614899769,1.155629867,1.459269902,0.03,128.31,3378.83,769.86,0.004099754,0.107960188,0.024598524,0.409975397,10.79601879,2.459852382,-0.891658128,2.379177435,0.900101341,29.82,785.26,178.92,0.000952807,0.025090584,0.005716842,0.095280698,2.509058376,0.571684187,-2.35092803,0.919907534,-0.559168561,0
Philadelphia,VA,9/27/2020,143,4420,34,1028,31298,140,3225,1,17,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,39,14.12230814,3.284554924,4.299610895,2.647755684,1.189231155,1.458524529,0.03,132.6,3491.8,795.6,0.004236692,0.111566234,0.025420155,0.423669244,11.15662343,2.542015464,-0.858802213,2.412033351,0.932957256,30.84,812.12,185.04,0.000985367,0.025947984,0.005912199,0.098536648,2.59479839,0.591219886,-2.317326742,0.953508822,-0.525567273,0
Philadelphia,VA,10/4/2020,201,4621,19,1047,31298,129,3354,1,18,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,40,14.7645217,3.345261678,4.41356256,2.69222712,1.20754492,1.4846822,0.03,138.63,3650.59,831.78,0.004429357,0.116639721,0.026576139,0.442935651,11.66397214,2.657613905,-0.814330777,2.456504787,0.977428692,31.41,827.13,188.46,0.001003579,0.026427567,0.006021471,0.10035785,2.642756726,0.602147102,-2.299012977,0.971822587,-0.507253508,0
Philadelphia,VA,10/11/2020,192,4813,16,1063,31298,177,3531,1,19,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,41,15.37797942,3.396383156,4.527751646,2.732936579,1.222711088,1.510225491,0.03,144.39,3802.27,866.34,0.004613394,0.121486037,0.027680363,0.461339383,12.14860375,2.768036296,-0.773621319,2.497214245,1.018138151,31.89,839.77,191.34,0.001018915,0.026831427,0.00611349,0.101891495,2.683142693,0.611348968,-2.28384681,0.986988754,-0.49208734,0
Philadelphia,VA,10/18/2020,337,5150,44,1107,31298,213,3744,0,19,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,42,16.45472554,3.536967218,4.652213189,2.800612703,1.263269642,1.537343061,0.03,154.5,4068.5,927,0.004936418,0.129992332,0.029618506,0.493641766,12.99923318,2.961850598,-0.705945194,2.564890369,1.085814275,33.21,874.53,199.26,0.00106109,0.027942041,0.006366541,0.106109017,2.794204103,0.636654099,-2.243288255,1.027547309,-0.451528786,0
Philadelphia,VA,10/25/2020,265,5415,41,1148,31298,174,3918,0,19,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,43,17.30142501,3.667966004,4.716898955,2.850788869,1.299637286,1.551151583,0.03,162.45,4277.85,974.7,0.005190428,0.136681258,0.031142565,0.51904275,13.66812576,3.114256502,-0.655769029,2.615066535,1.135990441,34.44,906.92,206.64,0.00110039,0.028976931,0.006602339,0.11003898,2.897693143,0.660233881,-2.206920611,1.063914953,-0.415161142,0
Philadelphia,VA,11/1/2020,249,5664,45,1193,31298,229,4147,0,19,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,44,18.097003,3.811745159,4.747694887,2.895746345,1.338087131,1.557659213,0.03,169.92,4474.56,1019.52,0.005429101,0.142966324,0.032574605,0.54291009,14.29663237,3.257460541,-0.610811553,2.660024011,1.180947917,35.79,942.47,214.74,0.001143524,0.030112787,0.006861141,0.114352355,3.011278676,0.686114129,-2.168470766,1.102364798,-0.376711297,0
Philadelphia,VA,11/8/2020,170.6195652,5799.779969,7.811594203,1230.547604,31333.89003,133.4818841,4236.155599,-0.018115942,20.10134627,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,45,18.50960721,3.927209812,4.713169935,2.918289906,1.367929202,1.550360704,0.03,173.9933991,4581.826176,1043.960394,0.005552882,0.146225897,0.033317293,0.555288216,14.6225897,3.331729298,-0.588267991,2.682567573,1.203491478,36.91642811,972.1326069,221.4985687,0.001178163,0.031024958,0.007068978,0.117816294,3.102495751,0.706897766,-2.138628695,1.132206869,-0.346869226,0
Philadelphia,VA,11/15/2020,165.3891304,5944.031484,4.459855073,1267.528184,31338.98841,130.3371015,4342.45843,-0.082898551,21.10700223,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,46,18.96689008,4.044572745,4.689466918,2.942694832,1.397375919,1.545318912,0.03,178.3209445,4695.784872,1069.925667,0.005690067,0.149838432,0.034140402,0.569006702,14.98384316,3.414040215,-0.563863066,2.706972498,1.227896404,38.02584551,1001.347265,228.155073,0.001213372,0.031952125,0.007280231,0.121337182,3.195212468,0.728023094,-2.109181978,1.161653586,-0.317422509,0
Philadelphia,VA,11/22/2020,160.1586957,6095.35708,1.108115942,1304.160103,31322.39633,127.1923188,4460.574517,-0.147681159,22.03878982,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,47,19.46005988,4.163666437,4.673779749,2.968364154,1.426396041,1.541968112,0.03,182.8607124,4815.332093,1097.164274,0.005838018,0.153734473,0.035028108,0.583801796,15.3734473,3.502810778,-0.538193744,2.73264182,1.253565726,39.1248031,1030.286482,234.7488186,0.0012491,0.032892965,0.0074946,0.124909993,3.289296486,0.749459959,-2.080161856,1.190673708,-0.288402387,0
Philadelphia,VA,11/29/2020,154.9282609,6252.58982,-2.243623188,1340.577634,31324.41346,124.0475362,4586.82912,-0.212463768,22.91355452,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,48,19.96075626,4.279657577,4.664101251,2.993768159,1.453873001,1.539895158,0.03,187.5776946,4939.545958,1125.466168,0.005988227,0.157689975,0.035929361,0.598822688,15.76899745,3.592936127,-0.512789738,2.758045825,1.278969731,40.21732902,1059.056331,241.3039741,0.001283897,0.033809295,0.007703384,0.128389727,3.380929486,0.770338364,-2.052684896,1.218150668,-0.260925427,0
Philadelphia,VA,12/6/2020,149.6978261,6414.755264,-5.595362319,1376.863338,31339.53939,120.9027536,4718.690598,-0.277246377,23.74430025,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,49,20.46856906,4.393374519,4.658962939,3.018890493,1.480097615,1.538792878,0.03,192.4426579,5067.656658,1154.655947,0.006140571,0.161701696,0.036843424,0.614057072,16.17016956,3.684342431,-0.487667404,2.783168159,1.304092065,41.30590014,1087.722037,247.8354009,0.001318012,0.034707659,0.007908074,0.131801236,3.47076587,0.790807413,-2.026460282,1.244375281,-0.234700813,0
Philadelphia,VA,12/13/2020,144.4673913,6581.039713,-8.947101449,1413.067983,31343.4187,117.757971,4854.414824,-0.342028986,24.54106542,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,50,20.99656,4.508340319,4.657270417,3.044358615,1.505929086,1.538429529,0.03,197.4311914,5199.021373,1184.587148,0.006298968,0.165872824,0.037793808,0.6298968,16.5872824,3.7793808,-0.462199283,2.808636281,1.329560187,42.39203948,1116.323706,254.3522369,0.001352502,0.035615889,0.008115013,0.13525021,3.561588852,0.811501258,-2.000628812,1.270206752,-0.208869342,0
Philadelphia,VA,12/20/2020,139.2369565,6750.763698,-12.29884058,1449.222784,31339.37558,114.6131884,4992.800218,-0.406811594,25.3115992,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,51,21.54083664,4.624287361,4.658195947,3.069950512,1.531322275,1.538628237,0.03,202.522911,5333.103322,1215.137466,0.006462251,0.17017261,0.038773506,0.646225099,17.01726095,3.877350596,-0.436607385,2.834228179,1.355152084,43.47668352,1144.885999,260.8601011,0.001387286,0.03653187,0.008323717,0.138728621,3.653187015,0.832371725,-1.975235622,1.295599941,-0.183476153,0
Philadelphia,VA,12/27/2020,134.0065217,6923.359835,-15.65057971,1485.346937,31342.12946,111.4684058,5133.018971,-0.471594203,26.0618836,STATE,VA,SNF,STATE,53469,65217,1121751983,0.24,79,0.39,0.61,0.79,0.18,0.01,0.01,0,0.01,2.4,NA,CMS Region 03,52,22.08962809,4.739138542,4.661106212,3.095108181,1.555855377,1.539252804,0.03,207.7007951,5469.45427,1246.20477,0.006626888,0.174508062,0.039761331,0.662688843,17.45080619,3.976133057,-0.411449716,2.859385848,1.380309753,44.56040811,1173.42408,267.3624487,0.001421742,0.037439195,0.008530449,0.142174156,3.743919448,0.853044938,-1.95070252,1.320133043,-0.158943051,0
Boston,VT,5/24/2020,96,96,31,31,2938,62,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,21,3.267528931,1.055139551,3.096774194,1.184034021,0.053673034,1.130360987,0.02,1.92,94.08,0,0.000653506,0.032021784,0,0.065350579,3.202178353,0,-2.727988985,1.163831313,0,0.62,30.38,0,0.000211028,0.010340368,0,0.021102791,1.03403676,0,-3.858349972,0.033470326,0,0
Boston,VT,5/31/2020,0,96,0,31,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,22,3.267528931,1.055139551,3.096774194,1.184034021,0.053673034,1.130360987,0.02,1.92,94.08,0,0.000653506,0.032021784,0,0.065350579,3.202178353,0,-2.727988985,1.163831313,0,0.62,30.38,0,0.000211028,0.010340368,0,0.021102791,1.03403676,0,-3.858349972,0.033470326,0,0
Boston,VT,6/7/2020,0,96,1,32,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,23,3.267528931,1.08917631,3,1.184034021,0.085421732,1.098612289,0.02,1.92,94.08,0,0.000653506,0.032021784,0,0.065350579,3.202178353,0,-2.727988985,1.163831313,0,0.64,31.36,0,0.000217835,0.010673928,0,0.021783526,1.067392784,0,-3.826601273,0.065219025,0,0
Boston,VT,6/14/2020,0,96,0,32,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,24,3.267528931,1.08917631,3,1.184034021,0.085421732,1.098612289,0.02,1.92,94.08,0,0.000653506,0.032021784,0,0.065350579,3.202178353,0,-2.727988985,1.163831313,0,0.64,31.36,0,0.000217835,0.010673928,0,0.021783526,1.067392784,0,-3.826601273,0.065219025,0,0
Boston,VT,6/21/2020,0,96,1,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,25,3.267528931,1.12321307,2.909090909,1.184034021,0.116193391,1.06784063,0.02,1.92,94.08,0,0.000653506,0.032021784,0,0.065350579,3.202178353,0,-2.727988985,1.163831313,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,6/28/2020,1,97,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,26,3.301565691,1.12321307,2.939393939,1.194396808,0.116193391,1.078203417,0.02,1.94,95.06,0,0.000660313,0.032355344,0,0.066031314,3.235534377,0,-2.717626198,1.1741941,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,7/5/2020,0,97,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,27,3.301565691,1.12321307,2.939393939,1.194396808,0.116193391,1.078203417,0.02,1.94,95.06,0,0.000660313,0.032355344,0,0.066031314,3.235534377,0,-2.717626198,1.1741941,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,7/12/2020,1,98,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,28,3.335602451,1.12321307,2.96969697,1.204653308,0.116193391,1.088459917,0.02,1.96,96.04,0,0.000667121,0.032688904,0,0.066712049,3.268890402,0,-2.707369698,1.184450601,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,7/19/2020,0,98,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,29,3.335602451,1.12321307,2.96969697,1.204653308,0.116193391,1.088459917,0.02,1.96,96.04,0,0.000667121,0.032688904,0,0.066712049,3.268890402,0,-2.707369698,1.184450601,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,7/26/2020,0,98,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,30,3.335602451,1.12321307,2.96969697,1.204653308,0.116193391,1.088459917,0.02,1.96,96.04,0,0.000667121,0.032688904,0,0.066712049,3.268890402,0,-2.707369698,1.184450601,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,8/2/2020,0,98,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,31,3.335602451,1.12321307,2.96969697,1.204653308,0.116193391,1.088459917,0.02,1.96,96.04,0,0.000667121,0.032688904,0,0.066712049,3.268890402,0,-2.707369698,1.184450601,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,8/9/2020,0,98,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,32,3.335602451,1.12321307,2.96969697,1.204653308,0.116193391,1.088459917,0.02,1.96,96.04,0,0.000667121,0.032688904,0,0.066712049,3.268890402,0,-2.707369698,1.184450601,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,8/16/2020,0,98,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,33,3.335602451,1.12321307,2.96969697,1.204653308,0.116193391,1.088459917,0.02,1.96,96.04,0,0.000667121,0.032688904,0,0.066712049,3.268890402,0,-2.707369698,1.184450601,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,8/23/2020,0,98,0,33,2938,0,62,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,34,3.335602451,1.12321307,2.96969697,1.204653308,0.116193391,1.088459917,0.02,1.96,96.04,0,0.000667121,0.032688904,0,0.066712049,3.268890402,0,-2.707369698,1.184450601,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,8/30/2020,1,99,0,33,2938,1,63,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,35,3.36963921,1.12321307,3,1.214805679,0.116193391,1.098612289,0.02,1.98,97.02,0,0.000673928,0.033022464,0,0.067392784,3.302246426,0,-2.697217326,1.194602972,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,9/6/2020,0,99,0,33,2938,0,63,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,36,3.36963921,1.12321307,3,1.214805679,0.116193391,1.098612289,0.02,1.98,97.02,0,0.000673928,0.033022464,0,0.067392784,3.302246426,0,-2.697217326,1.194602972,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,9/13/2020,0,99,0,33,2938,1,64,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,37,3.36963921,1.12321307,3,1.214805679,0.116193391,1.098612289,0.02,1.98,97.02,0,0.000673928,0.033022464,0,0.067392784,3.302246426,0,-2.697217326,1.194602972,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,9/20/2020,0,99,0,33,2938,0,64,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,38,3.36963921,1.12321307,3,1.214805679,0.116193391,1.098612289,0.02,1.98,97.02,0,0.000673928,0.033022464,0,0.067392784,3.302246426,0,-2.697217326,1.194602972,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,9/27/2020,0,99,0,33,2938,0,64,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,39,3.36963921,1.12321307,3,1.214805679,0.116193391,1.098612289,0.02,1.98,97.02,0,0.000673928,0.033022464,0,0.067392784,3.302246426,0,-2.697217326,1.194602972,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,10/4/2020,1,100,0,33,2938,2,66,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,40,3.40367597,1.12321307,3.03030303,1.224856015,0.116193391,1.108662625,0.02,2,98,0,0.000680735,0.033356025,0,0.068073519,3.335602451,0,-2.68716699,1.204653308,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,10/11/2020,0,100,0,33,2938,0,66,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,41,3.40367597,1.12321307,3.03030303,1.224856015,0.116193391,1.108662625,0.02,2,98,0,0.000680735,0.033356025,0,0.068073519,3.335602451,0,-2.68716699,1.204653308,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,10/18/2020,0,100,0,33,2938,4,70,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,42,3.40367597,1.12321307,3.03030303,1.224856015,0.116193391,1.108662625,0.02,2,98,0,0.000680735,0.033356025,0,0.068073519,3.335602451,0,-2.68716699,1.204653308,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,10/25/2020,1,101,0,33,2938,2,72,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,43,3.43771273,1.12321307,3.060606061,1.234806346,0.116193391,1.118612955,0.02,2.02,98.98,0,0.000687543,0.033689585,0,0.068754255,3.368958475,0,-2.677216659,1.214603639,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,11/1/2020,0,101,0,33,2938,1,73,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,44,3.43771273,1.12321307,3.060606061,1.234806346,0.116193391,1.118612955,0.02,2.02,98.98,0,0.000687543,0.033689585,0,0.068754255,3.368958475,0,-2.677216659,1.214603639,0,0.66,32.34,0,0.000224643,0.011007488,0,0.022464261,1.100748809,0,-3.795829615,0.095990683,0,0
Boston,VT,11/8/2020,-7.688405797,100.8876812,-2.684782609,33.17103136,2938,-3.702898551,72.0466959,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,45,3.43388976,1.129034424,3.041439383,1.23369366,0.121362775,1.112330885,0.02,2.017753623,98.86992754,0,0.000686778,0.03365212,0,0.068677795,3.365211965,0,-2.678329346,1.213490952,0,0.663420627,32.50761074,0,0.000225807,0.011064537,0,0.022580689,1.106453735,0,-3.79066023,0.101160068,0,0
Boston,VT,11/15/2020,-8.640144928,101.102029,-3.009565217,33.30499056,2938,-4.242463768,71.43538042,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,46,3.441185466,1.133593961,3.035642025,1.235816024,0.125393082,1.110422943,0.02,2.02204058,99.07998841,0,0.000688237,0.033723618,0,0.068823709,3.372361757,0,-2.676206981,1.215613317,0,0.666099811,32.63889075,0,0.000226719,0.011109221,0,0.022671879,1.110922081,0,-3.786629924,0.105190374,0,0
Boston,VT,11/22/2020,-9.591884058,101.3163768,-3.334347826,33.41361227,2938,-4.782028986,71.07679177,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,47,3.448481171,1.137291092,3.032188678,1.237933894,0.128649199,1.109284695,0.02,2.026327536,99.29004928,0,0.000689696,0.033795116,0,0.068969623,3.379511548,0,-2.674089112,1.217731187,0,0.668272245,32.74534003,0,0.000227458,0.011145453,0,0.022745822,1.11454527,0,-3.783373806,0.108446492,0,0
Boston,VT,11/29/2020,-10.54362319,101.5307246,-3.659130435,33.50491672,2938,-5.321594203,70.9049662,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,48,3.455776877,1.140398799,3.030323146,1.240047288,0.131378025,1.108669263,0.02,2.030614493,99.50011015,0,0.000691155,0.033866613,0,0.069115538,3.386661339,0,-2.671975718,1.21984458,0,0.670098334,32.83481838,0,0.00022808,0.011175908,0,0.022807976,1.117590823,0,-3.78064498,0.111175318,0,0
Boston,VT,12/6/2020,-11.49536232,101.7450725,-3.983913043,33.58438544,2938,-5.86115942,70.87115704,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,49,3.463072582,1.143103657,3.029535039,1.242156225,0.133747069,1.108409155,0.02,2.034901449,99.71017101,0,0.000692615,0.033938111,0,0.069261452,3.393811131,0,-2.669866781,1.221953517,0,0.671687709,32.91269773,0,0.000228621,0.011202416,0,0.022862073,1.120241584,0,-3.778275936,0.113544362,0,0
Boston,VT,12/13/2020,-12.44710145,101.9594203,-4.308695652,33.65576487,2938,-6.400724638,70.93934088,0,0,STATE,VT,SNF,STATE,4832,6028,95419634,0.35,80,0.4,0.6,0.98,0,0,0.01,0,0.01,2.03,NA,CMS Region 01,50,3.470368288,1.145533181,3.029478625,1.244260723,0.135870189,1.108390534,0.02,2.039188406,99.92023188,0,0.000694074,0.034009609,0,0.069407366,3.400960922,0,-2.667762282,1.224058016,0,0.673115297,32.98264957,0,0.000229107,0.011226225,0,0.022910664,1.122622518,0,-3.776152816,0.115667482,0,0
