AreaID,TreatmentID,score_all,score_area,diff_all_area,better_all_area,score_groupA,diff_all_groupA,better_all_groupA,score_groupB,diff_all_groupB,diff_groupA_groupB,better_all_groupB,better_groupA_groupB
197,4,90.06502973,85.0421814,5.932596126,0,84.273765,6.701012528,0,86.040124,4.934653595,-1.766358933,0,1
197,5,73.12702251,65.7322207,8.133458539,0,66.6602499,7.205429408,0,64.5296364,9.336042817,2.130613409,0,0
197,6,76.65337617,76.8957514,0.531901342,0,79.7859868,-2.358334109,1,73.0082008,4.419451917,6.777786026,0,0
197,7,3.154807062,2.356533,0.830140779,0,2.5982583,0.588415492,0,1.9585248,1.22814892,0.639733428,0,0
197,8,1.276312554,1.0665904,0.222614203,0,1.2342225,0.054982038,0,0.8765471,0.412657438,0.3576754,0,0
199,1,88.32738945,86.4056653,2.813920011,0,84.4299374,4.789647878,0,89.1363091,0.083276136,-4.706371742,0,1
199,2,41.07998525,42.8098327,-1.314898113,1,43.6815157,-2.186581051,1,41.9152175,-0.420282852,1.766298199,1,0
199,3,70.83398114,69.6027038,1.946772132,0,70.4758966,1.073579357,0,68.3970639,3.152411991,2.078832634,0,0
199,4,90.06502973,90.0112335,0.963544065,0,89.0757129,1.899064667,0,91.3047327,-0.329955188,-2.229019855,1,1
199,5,73.12702251,72.0022158,1.863463491,0,71.8370335,2.028645792,0,72.2158464,1.649832869,-0.378812923,0,1
199,6,76.65337617,74.5618284,2.865824292,0,80.3856007,-2.957947964,1,66.5790017,10.84865102,13.80659898,0,0
199,7,3.154807062,1.3242254,1.862448363,0,1.4113558,1.77531797,0,0.9656949,2.220978848,0.445660878,0,0
199,8,1.276312554,0.2858976,1.003307017,0,0.2791804,1.010024166,0,0.2967458,0.992458753,-0.017565412,0,1
200,1,88.32738945,89.4611787,-0.2415934,1,89.7008169,-0.481231598,1,89.3071667,-0.087581383,0.393650214,1,0
200,2,41.07998525,37.1440644,4.350870221,0,32.8617721,8.633162548,0,39.0544245,2.440510171,-6.192652377,0,1
200,3,70.83398114,73.1139423,-1.56446642,1,76.0496552,-4.500179244,1,71.2095512,0.339924679,4.840103923,0,0
200,4,90.06502973,93.8257169,-2.850939344,1,93.3792635,-2.40448599,1,94.1178783,-3.143100755,-0.738614765,1,1
200,5,73.12702251,79.7924382,-5.926758888,1,78.5426918,-4.677012551,1,80.5566636,-6.690984377,-2.013971825,1,1
200,6,76.65337617,69.8657608,7.561891902,0,76.1619491,1.265703558,0,66.2607929,11.16685985,9.90115629,0,0
200,7,3.154807062,3.3149167,-0.128242892,1,3.2832265,-0.096552709,1,3.3612205,-0.17454671,-0.077994001,1,1
200,8,1.276312554,1.6785746,-0.389370023,1,1.5765914,-0.287386806,1,1.7413334,-0.452128786,-0.16474198,1,1
201,1,88.32738945,87.1523513,2.06723394,0,85.48772,3.731865263,0,88.3124116,0.907173634,-2.824691629,0,1
201,2,41.07998525,38.6290081,2.865926517,0,36.6518885,4.843046097,0,39.5552701,1.939664506,-2.903381591,0,1
201,3,70.83398114,68.8951193,2.654356584,0,72.3784408,-0.828964904,1,66.4734266,5.076049306,5.90501421,0,0
201,4,90.06502973,88.1036062,2.871171344,0,86.6461397,4.328637852,0,89.1186139,1.856163673,-2.472474179,0,1
201,5,73.12702251,77.6702472,-3.804567917,1,76.894003,-3.028323767,1,78.1707319,-4.305052622,-1.276728854,1,1
201,6,76.65337617,74.9343634,2.493289283,0,81.3885148,-3.960862073,1,70.9364662,6.491186552,10.45204862,0,0
201,7,3.154807062,2.7280847,0.458589093,0,2.7871509,0.399522896,0,2.6256525,0.561021217,0.16149832,0,0
201,8,1.276312554,1.2223289,0.066875674,0,1.1155247,0.173679872,0,1.3195925,-0.030387933,-0.204067805,1,1
204,1,88.32738945,85.0333067,4.186278547,0,84.3546884,4.86489687,0,85.8876792,3.331906117,-1.532990753,0,1
204,2,41.07998525,38.536327,2.958607624,0,37.7837855,3.711149152,0,38.9533236,2.541611044,-1.169538108,0,1
204,3,70.83398114,69.1999287,2.349547194,0,69.870796,1.678679931,0,68.3538811,3.195594859,1.516914928,0,0
204,4,90.06502973,87.6743242,3.3004533,0,87.0413041,3.933473473,0,88.4654949,2.50928264,-1.424190833,0,1
204,5,73.12702251,66.996849,6.868830291,0,66.7654517,7.10022761,0,67.2761913,6.589487994,-0.510739616,0,1
204,6,76.65337617,75.0170042,2.410648477,0,82.0964998,-4.668847055,1,66.8046364,10.62301636,15.29186341,0,0
204,7,3.154807062,1.7336568,1.453016958,0,2.0290343,1.157639465,0,1.1062561,2.080417697,0.922778232,0,0
204,8,1.276312554,0.6357969,0.653407698,0,0.7471737,0.542030915,0,0.5573602,0.731844368,0.189813452,0,0
205,1,88.32738945,93.2431344,-4.023549111,1,93.2183117,-3.998726402,1,93.5685264,-4.34894112,-0.350214719,1,1
205,2,41.07998525,43.4205052,-1.925570559,1,43.3798918,-1.884957197,1,43.7156003,-2.220665676,-0.335708479,1,1
205,3,70.83398114,75.4989929,-3.949517029,1,75.5155717,-3.966095829,1,75.2817959,-3.732319966,0.233775863,1,0
205,4,90.06502973,92.8459258,-1.871148221,1,92.7366477,-1.761870182,1,94.2797976,-3.305020034,-1.543149852,1,1
205,5,73.12702251,64.3387425,9.52693676,0,64.6578828,9.207796495,0,60.6175248,13.24815451,4.040358015,0,0
205,6,76.65337617,80.8538576,-3.426204932,1,81.6508743,-4.223221602,1,70.9462385,6.481414172,10.70463577,0,0
205,7,3.154807062,7.3737475,-4.187073703,1,7.7114857,-4.524811924,1,3.4693878,-0.282713998,4.242097926,1,0
205,8,1.276312554,2.6852961,-1.396091478,1,2.8034195,-1.514214881,1,1.9197739,-0.630569272,0.883645609,1,0
207,1,88.32738945,92.0220182,-2.802432911,1,92.1032845,-2.883699183,1,91.3329381,-2.113352821,0.770346362,1,0
207,2,41.07998525,38.0970917,3.397842877,0,38.2407739,3.254160742,0,37.1179185,4.377016152,1.12285541,0,0
207,3,70.83398114,68.5292205,3.020255382,0,68.8227214,2.726754555,0,66.0471597,5.502316223,2.775561668,0,0
207,4,90.06502973,93.2195124,-2.244734819,1,93.1243418,-2.149564272,1,94.0229984,-3.048220877,-0.898656605,1,1
207,5,73.12702251,67.1048732,6.760806027,0,67.2978355,6.567843741,0,65.4891594,8.376519837,1.808676096,0,0
207,6,76.65337617,79.9748496,-2.547196852,1,80.6062626,-3.178609941,1,74.5346698,2.892982905,6.071592845,0,0
207,7,3.154807062,4.9219023,-1.73522858,1,5.0370754,-1.850401612,1,3.8291872,-0.642513474,1.207888138,1,0
207,8,1.276312554,1.9028115,-0.613606887,1,1.9678166,-0.678611981,1,1.5357925,-0.246587928,0.432024053,1,0
208,1,88.32738945,86.1886378,3.0309475,0,84.9872414,4.232343843,0,87.0273356,2.192249727,-2.040094116,0,1
208,2,41.07998525,39.0816518,2.41328283,0,36.5526865,4.942248116,0,40.2958662,1.199068392,-3.743179724,0,1
208,3,70.83398114,78.0330989,-6.483623013,1,80.0455696,-8.49609373,1,76.6309631,-5.081487215,3.414606516,1,0
208,4,90.06502973,90.1570432,0.817734349,0,89.2600082,1.714769365,0,90.7834353,0.19134223,-1.523427135,0,1
208,5,73.12702251,74.2502456,-0.384566326,1,73.3715448,0.494134455,0,74.8128133,-0.947134024,-1.441268479,1,1
208,6,76.65337617,73.0067109,4.42094184,0,79.9117039,-2.484051228,1,68.6773463,8.750306427,11.23435766,0,0
208,7,3.154807062,3.3651303,-0.178456535,1,3.2069036,-0.020229859,1,3.6119193,-0.425245586,-0.405015727,1,1
208,8,1.276312554,1.2391414,0.050063209,0,1.005564,0.283640613,0,1.4282867,-0.139082124,-0.422722737,1,1
211,1,88.32738945,93.0388302,-3.819244903,1,93.811168,-4.591582757,1,89.8956804,-0.676095105,3.915487652,1,0
211,2,41.07998525,41.824763,-0.329828343,1,43.7884414,-2.293506777,1,36.4308025,5.064132122,7.3576389,0,0
211,3,70.83398114,71.9652412,-0.415765237,1,73.0880751,-1.538599207,1,67.3967366,4.152739321,5.691338529,0,0
211,4,90.06502973,92.668703,-1.693925489,1,93.6297366,-2.654959019,1,88.755114,2.219663508,4.874622527,0,0
211,5,73.12702251,64.9398542,8.92582511,0,66.7510218,7.11465748,0,57.4714861,16.3941932,9.279535724,0,0
211,6,76.65337617,83.8604909,-6.432838175,1,86.2484333,-8.82078055,1,72.0417414,5.385911299,14.20669185,0,0
211,7,3.154807062,2.6693589,0.517314825,0,2.8757645,0.310909231,0,1.4407814,1.745892317,1.434983086,0,0
211,8,1.276312554,1.4491837,-0.159979156,1,1.5318031,-0.242598532,1,1.1839709,0.105233723,0.347832255,0,0
213,1,88.32738945,90.4854863,-1.265900996,1,90.6061688,-1.386583512,1,90.3886964,-1.169111153,0.217472359,1,0
213,2,41.07998525,33.8354227,7.659511905,0,34.772558,6.722376642,0,33.2469358,8.247998874,1.525622232,0,0
213,3,70.83398114,75.6225438,-4.073067933,1,76.4524077,-4.90293181,1,74.9257477,-3.376271825,1.526659985,1,0
213,4,90.06502973,91.5200725,-0.545294919,1,91.4483521,-0.473574552,1,91.5851288,-0.610351218,-0.136776666,1,1
213,5,73.12702251,80.2045895,-6.338910281,1,79.6835737,-5.817894438,1,80.6458341,-6.780154854,-0.962260417,1,1
213,6,76.65337617,73.4148427,4.012809986,0,77.3342621,0.093390615,0,70.1558265,7.271826165,7.17843555,0,0
213,7,3.154807062,3.6645547,-0.477880929,1,3.8891028,-0.702429084,1,3.3953501,-0.208676372,0.493752712,1,0
213,8,1.276312554,1.5225389,-0.233334314,1,1.7597737,-0.470569091,1,1.3691367,-0.079932079,0.390637012,1,0
216,1,88.32738945,92.6337014,-3.414116121,1,92.8578561,-3.638270794,1,92.2845468,-3.064961515,0.573309279,1,0
216,2,41.07998525,45.0266082,-3.531673557,1,44.276597,-2.781662371,1,45.6867932,-4.1918586,-1.410196229,1,1
216,3,70.83398114,69.4240337,2.12544223,0,71.1118793,0.437596609,0,66.8024284,4.747047475,4.309450866,0,0
216,4,90.06502973,94.1258231,-3.151045584,1,94.2161069,-3.24132931,1,93.9843307,-3.00955313,0.231776181,1,0
216,5,73.12702251,72.6316609,1.234018355,0,72.4794886,1.386190648,0,72.8423159,1.023363388,-0.36282726,0,1
216,6,76.65337617,75.0483384,2.379314278,0,79.0331088,-1.605456125,1,69.5906523,7.837000406,9.442456531,0,0
216,7,3.154807062,2.5684184,0.618255341,0,2.7609595,0.425714259,0,2.0030168,1.183657005,0.757942746,0,0
216,8,1.276312554,1.1123436,0.176860965,0,1.2154349,0.073769727,0,0.9969228,0.29228181,0.218512084,0,0
218,1,88.32738945,92.4470812,-3.227495904,1,92.5378218,-3.318236554,1,92.0478934,-2.828308124,0.48992843,1,0
218,2,41.07998525,42.7858116,-1.290877024,1,43.0709629,-1.576028232,1,41.6830396,-0.188104953,1.387923279,1,0
218,3,70.83398114,75.868058,-4.318582103,1,75.5998985,-4.050422631,1,77.0841632,-5.534687271,-1.48426464,1,1
218,4,90.06502973,91.3459312,-0.371153674,1,92.1359279,-1.161150355,1,87.7810741,3.193703494,4.354853849,0,0
218,5,73.12702251,71.2329027,2.632776612,0,72.3305105,1.535168761,0,66.3547268,7.510952511,5.97578375,0,0
218,6,76.65337617,83.7269097,-6.299257019,1,84.16074,-6.733087298,1,81.5867301,-4.159077349,2.57400995,1,0
218,7,3.154807062,5.9802288,-2.793554989,1,6.273762,-3.087088278,1,4.7040288,-1.517355052,1.569733227,1,0
218,8,1.276312554,2.338842,-1.049637398,1,2.547364,-1.258159411,1,1.6058394,-0.316634837,0.941524573,1,0
221,1,88.32738945,91.5365528,-2.316967532,1,91.6891611,-2.469575867,1,91.2744425,-2.054857253,0.414718614,1,0
221,2,41.07998525,42.3887354,-0.893800795,1,43.064087,-1.569152326,1,41.7627454,-0.26781076,1.301341566,1,0
221,3,70.83398114,74.7448438,-3.195367874,1,76.6627911,-5.113315189,1,71.4741652,0.075310746,5.188625934,0,0
221,4,90.06502973,91.0769999,-0.102222356,1,91.4595614,-0.484783878,1,90.4239224,0.550855172,1.03563905,0,0
221,5,73.12702251,79.0187449,-5.153065665,1,79.7318774,-5.86619818,1,77.8559361,-3.990256878,1.875941303,1,0
221,6,76.65337617,76.5532475,0.874405223,0,81.5974761,-4.169823405,1,68.3979928,9.02965988,13.19948329,0,0
221,7,3.154807062,4.3641801,-1.177506377,1,4.6392898,-1.452615998,1,3.518876,-0.332202194,1.120413804,1,0
221,8,1.276312554,1.5455339,-0.256329291,1,1.6480445,-0.358839937,1,1.4174428,-0.128238167,0.230601771,1,0
223,1,88.32738945,91.1181247,-1.898539386,1,91.4077225,-2.18813718,1,90.8623212,-1.64273595,0.54540123,1,0
223,2,41.07998525,39.9328757,1.562058876,0,39.0226731,2.472261524,0,40.473096,1.021838586,-1.450422938,0,1
223,3,70.83398114,71.9184671,-0.368991235,1,72.0925321,-0.54305618,1,71.7629035,-0.213427619,0.329628561,1,0
223,4,90.06502973,95.683749,-4.708971433,1,95.4638678,-4.489090273,1,95.8763881,-4.901610571,-0.412520299,1,1
223,5,73.12702251,75.0008049,-1.135125677,1,73.7989197,0.066759534,0,76.0400619,-2.174382661,-2.241142196,1,1
223,6,76.65337617,71.7391985,5.688454177,0,78.3798596,-0.952206858,1,66.2290128,11.19863996,12.15084681,0,0
223,7,3.154807062,1.7191289,1.467544886,0,1.7172512,1.469422583,0,1.7220755,1.464598218,-0.004824366,0,1
223,8,1.276312554,0.7592447,0.529959837,0,0.6842366,0.60496796,0,0.8185328,0.470671751,-0.134296209,0,1
224,1,88.32738945,93.1781717,-3.958586426,1,93.3535426,-4.133957343,1,91.1942845,-1.974699199,2.159258144,1,0
224,2,41.07998525,42.1298684,-0.634933814,1,40.5786863,0.916248319,0,55.4873357,-13.9924011,-14.90864942,1,1
224,3,70.83398114,64.1945409,7.354934982,0,64.1578173,7.391658655,0,64.6123901,6.937085803,-0.454572852,0,1
224,4,90.06502973,96.1223277,-5.147550139,1,96.2379991,-5.263221519,1,94.8090695,-3.83429199,1.42892953,1,0
224,5,73.12702251,66.5253902,7.340289047,0,66.7812181,7.084461191,0,63.9567663,9.908912946,2.824451755,0,0
224,6,76.65337617,81.5557773,-4.128124602,1,82.2221846,-4.794531942,1,74.5479046,2.879748106,7.674280048,0,0
224,7,3.154807062,5.4070268,-2.220353072,1,5.86905,-2.682376213,1,2.2866875,0.899986243,3.582362457,0,0
224,8,1.276312554,2.7100421,-1.420837542,1,2.8553404,-1.56613586,1,1.9156102,-0.626405655,0.939730205,1,0
226,1,88.32738945,89.5656371,-0.346051826,1,90.4384766,-1.218891301,1,87.1001068,2.119478498,3.338369799,0,0
226,2,41.07998525,41.6431826,-0.148247945,1,42.2730388,-0.778104187,1,40.329098,1.165836643,1.94394083,0,0
226,3,70.83398114,65.2977302,6.251745693,0,67.6758745,3.873601374,0,58.5726983,12.97677757,9.103176197,0,0
226,4,90.06502973,90.3117964,0.662981143,0,90.4407986,0.533978943,0,89.9475424,1.027235174,0.493256231,0,0
226,5,73.12702251,74.8450177,-0.979338392,1,75.8284643,-1.962785061,1,72.2451702,1.620509064,3.583294125,0,0
226,6,76.65337617,79.6211012,-2.19344847,1,82.5638526,-5.136199867,1,71.5905428,5.837109905,10.97330977,0,0
226,7,3.154807062,3.0439119,0.142761842,0,3.3328986,-0.146224878,1,2.2281805,0.958493306,1.104718184,0,0
226,8,1.276312554,1.1482726,0.140931964,0,1.2193705,0.069834122,0,1.0024682,0.286736422,0.2169023,0,0
228,1,88.32738945,90.9566114,-1.737026144,1,91.1848474,-1.965262083,1,87.2416767,1.977908546,3.943170629,0,0
228,2,41.07998525,36.3324769,5.162457765,0,35.8886098,5.60632479,0,42.361616,-0.866681344,-6.473006134,1,1
228,3,70.83398114,66.3980798,5.151396081,0,66.4307204,5.118755475,0,65.9222389,5.627237016,0.508481541,0,0
228,4,90.06502973,86.890139,4.084638509,0,87.1023717,3.872405885,0,83.4383499,7.536427689,3.664021804,0,0
228,5,73.12702251,71.6272347,2.238444529,0,71.9260791,1.939600176,0,66.9520861,6.913593206,4.97399303,0,0
228,6,76.65337617,86.1403986,-8.712745888,1,86.5403311,-9.11267836,1,79.1563836,-1.728730895,7.383947466,1,0
228,7,3.154807062,6.8724851,-3.685811365,1,7.1750489,-3.988375145,1,3.033885,0.152788809,4.141163954,0,0
228,8,1.276312554,3.2529077,-1.963703089,1,3.4101899,-2.120985303,1,1.9829589,-0.693754301,1.427231003,1,0
229,1,88.32738945,91.6218768,-2.402291476,1,90.877931,-1.658345764,1,92.1018196,-2.882234313,-1.22388855,1,1
229,2,41.07998525,42.9672791,-1.472344453,1,41.1029118,0.392022849,0,43.7485345,-2.253599849,-2.645622698,1,1
229,3,70.83398114,76.2627754,-4.713299476,1,78.2890089,-6.739532955,1,74.9530469,-3.403571033,3.335961922,1,0
229,4,90.06502973,92.6684179,-1.693640393,1,91.5853462,-0.610568699,1,93.3690583,-2.394280709,-1.78371201,1,1
229,5,73.12702251,75.9997465,-2.134067243,1,74.8850508,-1.01937152,1,76.6686123,-2.802933025,-1.783561504,1,1
229,6,76.65337617,71.2703853,6.157267384,0,77.644364,-0.216711325,1,67.6669994,9.760653344,9.977364669,0,0
229,7,3.154807062,2.388531,0.798142795,0,2.1727024,1.013971388,0,2.7030458,0.483627914,-0.530343474,0,1
229,8,1.276312554,1.4532734,-0.164068823,1,1.1095096,0.179694976,0,1.6661744,-0.376969835,-0.55666481,1,1
232,1,88.32738945,91.0510777,-1.831492461,1,91.6304642,-2.410878957,1,88.9244012,0.295184121,2.706063078,0,0
232,2,41.07998525,44.7732541,-3.278319435,1,44.4540748,-2.959140126,1,45.5150462,-4.020111583,-1.060971457,1,1
232,3,70.83398114,70.8508245,0.698651374,0,71.8274211,-0.277945204,1,67.2639843,4.285491595,4.563436798,0,0
232,4,90.06502973,90.1105085,0.864269079,0,90.2031945,0.771583011,0,89.770043,1.204734555,0.433151544,0,0
232,5,73.12702251,74.0836205,-0.217941219,1,74.5601138,-0.694434491,1,72.3916785,1.474000794,2.168435285,0,0
232,6,76.65337617,78.7429769,-1.315324152,1,81.0269813,-3.599328608,1,70.5311402,6.896512484,10.49584109,0,0
232,7,3.154807062,4.4140563,-1.227382526,1,4.6381966,-1.45152286,1,3.4269193,-0.240245492,1.211277367,1,0
232,8,1.276312554,1.9349049,-0.645700284,1,2.1132025,-0.823997898,1,1.5392319,-0.250027329,0.573970569,1,0
233,1,88.32738945,83.0737776,6.145807658,0,82.5466886,6.67289669,0,83.3216794,5.897905899,-0.774990791,0,1
233,2,41.07998525,39.6502569,1.844677702,0,40.7385855,0.756349149,0,39.2641823,2.230752352,1.474403203,0,0
233,3,70.83398114,74.7189858,-3.169509878,1,77.2445113,-5.695035356,1,73.5404102,-1.990934253,3.704101103,1,0
233,4,90.06502973,88.4749801,2.499797408,0,87.0597718,3.915005784,0,89.1365152,1.838262333,-2.076743451,0,1
233,5,73.12702251,77.0208884,-3.155209113,1,79.08482,-5.219140698,1,76.0884907,-2.222811466,2.996329232,1,0
233,6,76.65337617,72.5188118,4.9088409,0,80.8472876,-3.419634925,1,68.6803853,8.747267367,12.16690229,0,0
233,7,3.154807062,0.6722871,2.514386644,0,0.7737142,2.412959546,0,0.5748905,2.611783253,0.198823707,0,0
233,8,1.276312554,0.2883201,1.000884499,0,0.3222693,0.966935242,0,0.2675253,1.02167929,0.054744048,0,0
236,1,88.32738945,90.8234564,-1.603871134,1,91.2197449,-2.000159639,1,90.3823224,-1.162737087,0.837422552,1,0
236,2,41.07998525,41.1517319,0.343202745,0,41.9574491,-0.462514479,1,40.5048427,0.990091942,1.452606421,0,0
236,3,70.83398114,73.3017856,-1.752309656,1,75.1000608,-3.550584889,1,71.2978848,0.251591134,3.802176023,0,0
236,4,90.06502973,92.5546225,-1.579844934,1,92.5641403,-1.589362791,1,92.5441732,-1.569395686,0.019967105,1,0
236,5,73.12702251,76.7320795,-2.866400241,1,75.6954725,-1.829793249,1,77.9017398,-4.036060492,-2.206267243,1,1
236,6,76.65337617,73.220375,4.207277691,0,76.68998,0.737672678,0,69.4707794,7.956873258,7.219200581,0,0
236,7,3.154807062,3.4778099,-0.291136118,1,3.8208888,-0.634215058,1,2.851698,0.334975769,0.969190827,0,0
236,8,1.276312554,1.5087319,-0.219527345,1,1.7964741,-0.507269527,1,1.2707894,0.018415166,0.525684693,0,0
238,1,88.32738945,85.9966161,3.222969188,0,85.323357,3.89622831,0,89.1331465,0.086438806,-3.809789504,0,1
238,2,41.07998525,35.9154877,5.579446894,0,36.4300079,5.064926708,0,34.6229086,6.872026074,1.807099366,0,0
238,3,70.83398114,65.6468853,5.90259065,0,65.9118868,5.637589143,0,64.3997024,7.149773552,1.512184409,0,0
238,4,90.06502973,87.620433,3.354344594,0,86.8259477,4.148829877,0,91.3053183,-0.330540754,-4.479370631,1,1
238,5,73.12702251,68.8178539,5.047825385,0,68.3305978,5.53508146,0,70.9577354,2.907943855,-2.627137604,0,1
238,6,76.65337617,81.6165602,-4.188907509,1,83.1516753,-5.72402255,1,75.1878175,2.239835233,7.963857784,0,0
238,7,3.154807062,4.9886719,-1.801998181,1,5.1880316,-2.001357877,1,3.2937701,-0.107096318,1.894261558,1,0
238,8,1.276312554,1.3455695,-0.056364961,1,1.4352004,-0.145995847,1,1.0506421,0.238562514,0.384558361,0,0
239,1,88.32738945,92.8756096,-3.656024312,1,92.9450246,-3.725439307,1,92.4664008,-3.246815568,0.478623739,1,0
239,2,41.07998525,38.767052,2.727882626,0,38.75266,2.742274646,0,38.8249728,2.669961777,-0.072312869,0,1
239,3,70.83398114,72.7857894,-1.236313533,1,72.8122118,-1.262735854,1,72.6300457,-1.080569811,0.182166043,1,0
239,4,90.06502973,92.0782708,-1.103493275,1,91.9246982,-0.949920612,1,92.9813524,-2.006574828,-1.056654216,1,1
239,5,73.12702251,77.6458081,-3.780128861,1,78.0114975,-4.145818222,1,75.5932,-1.727520739,2.418297483,1,0
239,6,76.65337617,83.8743963,-6.446743597,1,85.3040312,-7.87637847,1,75.5815032,1.846149532,9.722528002,0,0
239,7,3.154807062,5.2709494,-2.084275632,1,5.5820768,-2.395403015,1,3.451712,-0.265038195,2.13036482,1,0
239,8,1.276312554,2.1248895,-0.835684934,1,2.1248953,-0.835690748,1,2.1248713,-0.835666712,2.40E-05,1,0
241,1,88.32738945,91.540471,-2.320885699,1,91.5333227,-2.31373739,1,91.5581681,-2.338582847,-0.024845457,1,1
241,2,41.07998525,40.1021587,1.39277597,0,37.9961654,3.498769274,0,42.7409705,-1.246035906,-4.74480518,1,1
241,3,70.83398114,69.9950638,1.554412114,0,70.486888,1.062587884,0,69.1657074,2.383768507,1.321180623,0,0
241,4,90.06502973,93.8143696,-2.839592099,1,93.6736884,-2.698910807,1,94.0511307,-3.076353196,-0.37744239,1,1
241,5,73.12702251,71.7410676,2.124611678,0,70.601017,3.264662244,0,73.5301511,0.335528189,-2.929134056,0,1
241,6,76.65337617,78.5556835,-1.128030819,1,82.403555,-4.975902336,1,72.8428974,4.584755289,9.560657625,0,0
241,7,3.154807062,4.5119198,-1.325246078,1,4.7259301,-1.539256341,1,3.9243358,-0.737661997,0.801594345,1,0
241,8,1.276312554,2.2042848,-0.915080259,1,2.1469351,-0.857730558,1,2.2949511,-1.005746521,-0.148015963,1,1
243,1,88.32738945,89.3692041,-0.149618818,1,89.6104916,-0.390906288,1,89.2453009,-0.025715662,0.365190627,1,0
243,2,41.07998525,42.3653381,-0.870403501,1,47.1674323,-5.672497702,1,40.6580168,0.836917795,6.509415498,0,0
243,3,70.83398114,70.6646517,0.884824213,0,73.2392116,-1.689735662,1,69.2296694,2.319806557,4.00954222,0,0
243,4,90.06502973,92.3882438,-1.413466291,1,92.2288823,-1.254104712,1,92.4758223,-1.501044717,-0.246940004,1,1
243,5,73.12702251,77.6774096,-3.811730299,1,77.1873229,-3.321643667,1,77.9519836,-4.086304297,-0.764660629,1,1
243,6,76.65337617,75.4442088,1.983443941,0,78.7890253,-1.361372548,1,73.6109167,3.816735994,5.178108542,0,0
243,7,3.154807062,4.0709162,-0.884242479,1,4.5143451,-1.327671349,1,3.6429979,-0.456324094,0.871347255,1,0
243,8,1.276312554,2.0609786,-0.771773985,1,2.1374885,-0.848283892,1,2.0244151,-0.735210504,0.113073388,1,0
246,1,88.32738945,90.7090226,-1.489437328,1,91.3420007,-2.122415377,1,88.9088096,0.310775638,2.433191015,0,0
246,2,41.07998525,41.8690685,-0.374133904,1,42.14155,-0.646615326,1,41.3570128,0.137921792,0.784537118,0,0
246,3,70.83398114,70.5726112,0.976864741,0,72.0505241,-0.501048141,1,66.3621914,5.187284558,5.688332699,0,0
246,4,90.06502973,91.9557205,-0.980942957,1,91.72608,-0.751302457,1,92.6099572,-1.635179681,-0.883877223,1,1
246,5,73.12702251,74.4354335,-0.569754213,1,75.4817473,-1.616068074,1,71.6492842,2.216395114,3.832463188,0,0
246,6,76.65337617,79.6539912,-2.226338453,1,81.8474097,-4.419756968,1,73.2939969,4.133655809,8.553412777,0,0
246,7,3.154807062,4.248456,-1.061782256,1,4.5021836,-1.315509796,1,3.2256145,-0.038940761,1.276569036,1,0
246,8,1.276312554,2.0198467,-0.730642108,1,2.0446613,-0.755456752,1,1.9690134,-0.67980879,0.075647962,1,0
248,1,88.32738945,88.3517082,0.867877074,0,88.2973273,0.922257991,0,88.3911819,0.82840339,-0.0938546,0,1
248,2,41.07998525,41.1503222,0.344612377,0,41.4631053,0.031829347,0,40.9939307,0.501003909,0.469174562,0,0
248,3,70.83398114,68.2860944,3.263381561,0,69.4164427,2.133033204,0,67.4141258,4.135350124,2.00231692,0,0
248,4,90.06502973,90.1182424,0.856535179,0,89.4604954,1.514282115,0,90.6233557,0.351421876,-1.162860239,0,1
248,5,73.12702251,69.2218473,4.643831935,0,67.8033076,6.062371685,0,70.3180288,3.547650419,-2.514721266,0,1
248,6,76.65337617,72.404012,5.023640698,0,77.6487402,-0.221087449,1,68.5266205,8.901032226,9.122119674,0,0
248,7,3.154807062,0.6881511,2.498522633,0,0.7803118,2.406361954,0,0.5460525,2.640621214,0.234259261,0,0
248,8,1.276312554,0.315083,0.974121586,0,0.3803814,0.908823171,0,0.2739114,1.01529322,0.106470049,0,0
250,1,88.32738945,89.6198967,-0.400311384,1,89.9186004,-0.699015155,1,87.677473,1.542112267,2.241127423,0,0
250,2,41.07998525,40.1706198,1.324314875,0,40.3288234,1.166111197,0,39.5361777,1.958756938,0.792645741,0,0
250,3,70.83398114,74.2787266,-2.729250702,1,74.9213788,-3.371902927,1,70.1182261,1.431249796,4.803152723,0,0
250,4,90.06502973,90.2883729,0.686404669,0,90.7297226,0.245054899,0,87.4291397,3.545637871,3.300582972,0,0
250,5,73.12702251,76.2234652,-2.357785981,1,76.7493016,-2.883622351,1,72.9520492,0.913630054,3.797252405,0,0
250,6,76.65337617,83.5155482,-6.087895501,1,84.4470449,-7.019392147,1,77.3607771,0.066875576,7.086267722,0,0
250,7,3.154807062,4.5368538,-1.35018,1,4.8187307,-1.632056951,1,2.7901016,0.39657221,2.028629161,0,0
250,8,1.276312554,2.1189869,-0.829782303,1,2.2091256,-0.919921002,1,1.7392724,-0.450067802,0.4698532,1,0
251,1,88.32738945,83.5330177,5.686567564,0,83.5404944,5.679090879,0,83.4522996,5.767285657,0.088194779,0,0
251,2,41.07998525,37.6408768,3.85405785,0,37.5349813,3.959953335,0,38.3320483,3.16288634,-0.797066995,0,1
251,3,70.83398114,66.6000266,4.949449335,0,66.1847126,5.364763274,0,70.5199761,1.029499831,-4.335263443,0,1
251,4,90.06502973,88.1878543,2.78692322,0,88.1526415,2.822136034,0,88.5219394,2.452838189,-0.369297845,0,1
